-16.969621181488037,-16.565224647521973,-16.53416919708252,-16.88135576248169,-17.159964561462402,-17.158869981765747,-16.480992317199707,-16.58011817932129,-16.82706117630005,-17.366620540618896,-16.96727442741394,-16.92393970489502,-16.800365447998047,-17.027350902557373,-17.346899271011353,-17.11888074874878,-16.99631977081299,-16.64073419570923,-17.24837827682495,-16.969621181488037
-17.618555068969727,-16.9178524017334,-17.00186538696289,-17.05695676803589,-17.348516702651978,-16.483838081359863,-17.087918758392334,-17.42406916618347,-17.086042404174805,-17.158869981765747,-16.566986799240112,-16.817997455596924,-17.320852756500244,-16.598463535308838,-16.121302604675293,-16.921301126480103,-17.27002191543579,-17.60354518890381,-17.198020935058594,-16.98429250717163
-16.53416919708252,-17.34454345703125,-17.10020899772644,-17.43197536468506,-16.666632652282715,-16.716105937957764,-16.99909257888794,-16.954243183135986,-16.58011817932129,-16.19455623626709,-17.289857387542725,-16.937264919281006,-16.480114459991455,-16.994508504867554,-16.624992609024048,-16.53416919708252,-16.24379587173462,-16.438000440597534,-16.480992317199707,-16.12301015853882
-16.029664754867554,-16.476401329040527,-16.24379587173462,-15.822782516479492,-16.475297451019287,-16.757986307144165,-16.398818969726562,-16.173359394073486,-16.666632652282715,-16.529140949249268,-16.445624113082886,-16.572786808013916,-16.4733304977417,-16.291332721710205,-17.246954202651978,-16.52142095565796,-16.5732501745224,-16.476401329040527,-16.268428802490234,-16.821417570114136
