alr,0.8390355255616575,0.0019894907154355216
dfp,0.72415617667209287,0.0027168492963856733
ackA,0.88846481666880694,-0.0027626137323841587
adk,0.85657655503856267,0.00037181639540601221
alaS,1.1069940400644214,-0.0039478238157812356
argS,0.79530558681642383,0.002601094777061387
aspS,1.1020052766679291,-0.0050135679719152185
cdsA,1.0285679483112802,-0.0024058037819617659
cysE,1.7601231541169839,-0.015583318484788979
cysS,0.99394624981863466,-0.0018799909173220105
dapA,1.1258745799492005,-0.0061497229607136586
dicA,1.1293235952735929,-0.0040771225861561877
dnaA,0.37355004648769519,0.0070412006144711693
dnaB,0.31964003994355206,0.0098663852481058537
dnaK,1.3817184366513804,-0.011618493978946263
fabA,0.94847354315818111,-0.0033337394021542193
fabB,1.1784143108757563,-0.0058373368597783738
accB,0.80239381905351337,-0.00035753536618033478
ffh,0.88028296441413345,-0.001039455718920105
folA,1.4632474005023377,-0.0099136153917799025
folD,1.447188884528956,-0.0060490778858694021
frr,-0.12196820504944367,0.0071082899372327535
ftsY,1.2143729529195877,-0.0052622392248311035
gapA,1.1328683718574963,-0.0042382176735182263
gltX,0.9267132223768435,0.00015843036402796423
glyA,1.0820339090541682,-0.0047797713057171117
gyrA,-0.063831252539709116,0.0080902710251003641
gyrB,0.5332954816839941,0.0064990858488712605
hemA,0.90234009904169765,-0.0016460807326610016
degP,0.99261506280047063,-0.00035802526155963901
infA,0.87000763381878166,-0.001675856345590112
lepA,1.0322281792838368,-0.0014927556627113668
leuS,0.70568060803680854,0.0029136638035638673
metG,1.9599852182504369,-0.019335786462577331
metK,0.74013839771407941,-0.0018235047728020935
groS,1.1540670146531808,-0.0062910541530115565
mreB,1.4205887736799312,-0.012558823510426212
parC,0.98359997783800945,-0.0022850096692349766
pepA,1.4793328456631443,-0.010762952490161858
pgsA,1.2876091905309404,-0.010531561098677996
ppa,0.94169289193287553,-0.00089160327020623719
proB,0.90325376847634642,0.00015719229779388946
psd,0.75737557135653955,1.7311654507980075e-05
pth,0.91386419611828584,-0.0054832906521745817
pyrG,1.0571748802177787,-0.0082317719324357438
rfaD,0.82896989680534605,0.0018748294093574396
rnc,0.85098170656390359,-0.0010017313436916494
rne,1.1619566142483029,-0.0026688833738348285
rplK,0.90550789474136062,-0.00040609961117492858
rplM,0.93620589979751534,-0.00026372401853908835
rplN,0.96245255990699408,-0.00044322631247428659
rplY,0.46957741673470244,0.0068071419375390569
rpmE,0.56435049638117607,0.0049548836190742521
rpmH,1.0078525068147388,-0.0025114537656193195
rpoZ,1.8231367130220044,-0.013987947565281902
rpsJ,0.99064751725316968,-0.0014610367522765702
rpsL,0.97502882650781508,-0.0014835899125590372
rpsM,0.7489483417062901,0.002154692707223663
rpsP,1.1988284778179736,-0.0045252691754591196
rpsT,0.93539022711792297,-0.001046291254149721
coaA,0.91563445681971101,-0.0021586647425852934
secB,0.6253539815224749,0.0038781916466308929
secE,0.75490027025467765,0.0029513666824058388
ssb,0.47219531144327448,0.0059149311016110442
suhB,0.5832235981484295,-0.0026048955757986786
thrS,0.67995153328712021,0.0053664319589941624
ribF,0.71398824528432803,0.0011216977919744212
mraZ,0.82302025257828226,0.0012932725868482881
secM,2.2551256979536651,-0.013134902334204916
yceD,0.78369535668658197,-6.5266356252945799e-05
tsaD,0.93675965608951983,-0.0036922194438794732
yidC,0.92552704120810814,-0.00081723046476968818
glmU,0.47175500539825765,0.0044509063567189731
murB,0.66268489493027649,0.002794751205588504
rsfS,0.71135977924574756,0.0015163397380484253
nrdR,0.92690079412151549,-0.010329166933463505
mnmA,0.70139453612342806,0.00033337678340772029
folE,0.94694424775407315,-0.0023427009708584232
plsC,1.2356524165383733,-0.006875115906819807
holC,0.68728854545640461,-0.0015186407193645342
holD,0.88113507646746803,-0.0020977858931672043
tktA,0.34015348791909739,0.0051380701218989699
def,1.1721568958373507,-0.0048825483544486636
csrA,0.92711536136425265,-0.0008252560895012093
rlmE,0.96112137455326174,-0.0017131061778574682
ftsN,0.92982492750664902,-0.0069541241743979413
pyrH,1.0125917696594078,-0.0026449173622163564
rnt,1.441395498619177,-0.013224919787420976
accA,1.0318429774750102,-0.0027315218037602331
gmhB,0.92736356778673323,-0.0010398840335048719
smpB,1.0110109552407822,-0.0012094212807731591
rpoE,1.0326208416145222,-0.008272736845262035
yejL,1.016103723485976,-0.0049566650332975512
secG,0.87356362623883688,-0.0013438374286155713
rluD,1.1358329689904492,-0.0043387405968098739
prfC,0.80762719903571234,-0.00020367254802755886
lgt,0.9647987684374828,-0.00094791282312282465
coaE,0.67601133797729618,-0.0016155017170378005
rseP,0.76403799157276264,-0.00062529197465725902
prmB,0.90910374810350425,-0.00028427447584266111
dxr,0.71069695719705817,0.0019967208543090836
ffs,1.1897269977118665,-0.0046108741010123609
ssrA,1.0514098478093936,-0.0048127568170317709
rplU,0.75975443538856569,0.00098307249394447558
tff,0.67180214008877603,0.0014512549493735528
ispU,0.69646917996206836,0.0025763879976697852
bamA,0.86946098919730053,-8.660136089936716e-05
ybeZ,2.7281905708337391,-0.026164487575621974
lolA,1.0250573526137738,-0.0027451209506147403
lolC,0.67559517188655849,0.003300663811715739
ymfK,0.40399465951911256,0.0055707282822224048
racR,0.94093047851147826,-0.002224405783760184
zipA,1.0961099359246578,-0.0019165084956105968
hda,0.86399371286924453,-0.0026973276708793896
bamD,1.0027553192882792,-0.0021271963159876428
rfaE,1.0652437349285875,-0.0036741855853502578
yheO,1.0847719213334401,-0.0087592734537198114
yrfF,0.55555059955826092,0.0016466278889828358
